,image,text,output
329,diagram_158.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.
330,diagram_159.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.
331,diagram_159.png,How many external legs are there in the diagram?,There are three external legs in the diagram.
332,diagram_159.png,How many internal edges are there in the diagram?,"In the diagram, there are three internal edges."
333,diagram_159.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three vertices and three interaction lines."
334,diagram_159.png,How many different kinds of particles are there in the diagram?,"In the diagram, there are two different kinds of particles: electrons and photons."
335,diagram_16.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.
336,diagram_16.png,How many external legs are there in the diagram?,"In the diagram, there are three external legs."
337,diagram_16.png,How many internal edges are there in the diagram?,"In the diagram, there are three internal edges and three external edges."
338,diagram_16.png,How many interaction vertices are there in the diagram?,"In the diagram, there are three vertices and three interaction points."
339,diagram_16.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.
340,diagram_160.png,How many independent loops are there in the diagram?,There are four independent loops in the diagram.
341,diagram_160.png,How many external legs are there in the diagram?,"In the diagram, there are four external legs."
342,diagram_160.png,How many internal edges are there in the diagram?,"In the diagram, there are a total of 12 internal edges and 12 external edges."
343,diagram_160.png,How many interaction vertices are there in the diagram?,"In the diagram, there are 12 vertices and 18 edges."
344,diagram_160.png,How many different kinds of particles are there in the diagram?,There are three different kinds of particles in the diagram.
345,diagram_161.png,How many independent loops are there in the diagram?,There are three independent loops in the diagram.
346,diagram_161.png,How many external legs are there in the diagram?,"In the diagram, there are four external legs."
347,diagram_161.png,How many internal edges are there in the diagram?,"In the diagram, there are a total of 12 internal edges."
